"symbol","uniprot","ensembl","entrez","name","signature"
"STK10","O94804","ENSG00000072786",6793,"Serine/threonine-protein kinase 10","CF-Bronchial"
"ATG2A","Q2TAZ0","ENSG00000110046",23130,"Autophagy-related protein 2 homolog A","CF-Bronchial"
"FLNA","P21333","ENSG00000196924",2316,"Filamin-A","CF-Bronchial"
"PTPN6","P29350","ENSG00000111679",5777,"Tyrosine-protein phosphatase non-receptor type 6","CF-Bronchial"
"IL18RAP","O95256","ENSG00000115607",8807,"Interleukin-18 receptor accessory protein","CF-Bronchial"
"ARPC2","O15144","ENSG00000163466",10109,"Actin-related protein 2/3 complex subunit 2","CF-Bronchial"
"SLC2A3","P11169","ENSG00000059804",6515,"Solute carrier family 2, facilitated glucose transporter member 3","CF-Bronchial"
"NFKBIA","P25963","ENSG00000100906",4792,"NF-kappa-B inhibitor alpha","CF-Bronchial"
"SLC25A37","Q9NYZ2","ENSG00000147454",51312,"Mitoferrin-1","CF-Bronchial"
"MPP1","Q00013","ENSG00000130830",4354,"55 kDa erythrocyte membrane protein","CF-Bronchial"
"RESF1","Q9HCM1","ENSG00000174718",55196,"Retroelement silencing factor 1","CF-Bronchial"
"TRIB1","Q96RU8","ENSG00000173334",10221,"Tribbles homolog 1","CF-Bronchial"
"MZB1","Q8WU39","ENSG00000170476",51237,"Marginal zone B- and B1-cell-specific protein","CF-Bronchial"
"APBB1IP","Q7Z5R6","ENSG00000077420",54518,"Amyloid beta A4 precursor protein-binding family B member 1-interacting protein","CF-Bronchial"
"IFITM2","Q01629","ENSG00000185201",10581,"Interferon-induced transmembrane protein 2","CF-Bronchial"
"MCOLN1","Q9GZU1","ENSG00000090674",57192,"Mucolipin-1","CF-Bronchial"
"CD52","P31358","ENSG00000169442",1043,"CAMPATH-1 antigen","CF-Bronchial"
"RRAGC","Q9HB90","ENSG00000116954",64121,"Ras-related GTP-binding protein C","CF-Bronchial"
"CD37","P11049","ENSG00000104894",951,"Leukocyte antigen CD37","CF-Bronchial"
"SERPINA1","P01009","ENSG00000197249",5265,"Alpha-1-antitrypsin","CF-Bronchial"
"HLA-B","P01889","ENSG00000234745",3106,"HLA class I histocompatibility antigen, B alpha chain","CF-Bronchial"
"SAMD9","Q5K651","ENSG00000205413",54809,"Sterile alpha motif domain-containing protein 9","CF-Bronchial"
"PMAIP1","Q13794","ENSG00000141682",5366,"Phorbol-12-myristate-13-acetate-induced protein 1","CF-Bronchial"
"ARHGAP15","Q53QZ3","ENSG00000075884",55843,"Rho GTPase-activating protein 15","CF-Bronchial"
"IL18R1","Q13478","ENSG00000115604",8809,"Interleukin-18 receptor 1","CF-Bronchial"
"TCL1A","P56279","ENSG00000100721",8115,"T-cell leukemia/lymphoma protein 1A","CF-Bronchial"
"RAB13","P51153","ENSG00000143545",5872,"Ras-related protein Rab-13","CF-Bronchial"
"RAC1","P63000","ENSG00000136238",5879,"Ras-related C3 botulinum toxin substrate 1","CF-Bronchial"
"SPI1","P17947","ENSG00000066336",6688,"Transcription factor PU.1","CF-Bronchial"
"STK40","Q8N2I9","ENSG00000196182",83931,"Serine/threonine-protein kinase 40","CF-Bronchial"
"HSPA1A","P0DMV8","ENSG00000237724",3303,"Heat shock 70 kDa protein 1A","CF-Bronchial"
"PSMB9","P28065","ENSG00000243958",5698,"Proteasome subunit beta type-9","CF-Bronchial"
"STK4","Q13043","ENSG00000101109",6789,"Serine/threonine-protein kinase 4","CF-Bronchial"
"ADAM8","P78325","ENSG00000151651",101,"Disintegrin and metalloproteinase domain-containing protein 8","CF-Bronchial"
"HCK","P08631","ENSG00000101336",3055,"Tyrosine-protein kinase HCK","CF-Bronchial"
"TBC1D7","Q9P0N9","ENSG00000145979",51256,"TBC1 domain family member 7","CF-Bronchial"
"CORO1A","P31146","ENSG00000102879",11151,"Coronin-1A","CF-Bronchial"
"SPP1","P10451","ENSG00000118785",6696,"Osteopontin","CF-Bronchial"
"CDC20","Q12834","ENSG00000117399",991,"Cell division cycle protein 20 homolog","CF-Bronchial"
"GLA","P06280","ENSG00000102393",2717,"Alpha-galactosidase A","CF-Bronchial"
"CEBPB","P17676","ENSG00000172216",1051,"CCAAT/enhancer-binding protein beta","CF-Bronchial"
"BRI3","O95415","ENSG00000164713",25798,"Brain protein I3","CF-Bronchial"
"PLEKHO2","Q8TD55","ENSG00000241839",80301,"Pleckstrin homology domain-containing family O member 2","CF-Bronchial"
"IRF7","Q92985","ENSG00000276561",3665,"Interferon regulatory factor 7","CF-Bronchial"
"FLOT1","O75955","ENSG00000206480",10211,"Flotillin-1","CF-Bronchial"
"TNFRSF1A","P19438","ENSG00000067182",7132,"Tumor necrosis factor receptor superfamily member 1A","CF-Bronchial"
"ALDOA","P04075","ENSG00000149925",226,"Fructose-bisphosphate aldolase A","CF-Bronchial"
"CASP4","P49662","ENSG00000196954",837,"Caspase-4","CF-Bronchial"
"OASL","Q15646","ENSG00000135114",8638,"2'-5'-oligoadenylate synthase-like protein","CF-Bronchial"
"RBM38","Q9H0Z9","ENSG00000132819",55544,"RNA-binding protein 38","CF-Bronchial"
"HLA-E","P13747","ENSG00000206493",3133,"HLA class I histocompatibility antigen, alpha chain E","CF-Bronchial"
"TNFRSF18","Q9Y5U5","ENSG00000186891",8784,"Tumor necrosis factor receptor superfamily member 18","CF-Bronchial"
"TUBA4B","Q9H853","ENSG00000243910",80086,"Putative tubulin-like protein alpha-4B","CF-Bronchial"
"KLF2","Q9Y5W3","ENSG00000127528",10365,"Krueppel-like factor 2","CF-Bronchial"
"IL2RG","P31785","ENSG00000147168",3561,"Cytokine receptor common subunit gamma","CF-Bronchial"
"KRT8","P05787","ENSG00000170421",3856,"Keratin, type II cytoskeletal 8","CF-Bronchial"
"IFI44","Q8TCB0","ENSG00000137965",10561,"Interferon-induced protein 44","CF-Bronchial"
"JOSD2","Q8TAC2","ENSG00000161677",126119,"Josephin-2","CF-Bronchial"
"EPSTI1","Q96J88","ENSG00000133106",94240,"Epithelial-stromal interaction protein 1","CF-Bronchial"
"RFLNB","Q8N5W9","ENSG00000183688",359845,"Refilin-B","CF-Bronchial"
"PTN","P21246","ENSG00000105894",5764,"Pleiotrophin","CF-Bronchial"
"GCNT3","O95395","ENSG00000140297",9245,"Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase 3","CF-Bronchial"
"ZBP1","Q9H171","ENSG00000124256",81030,"Z-DNA-binding protein 1","CF-Bronchial"
"IRAK1","P51617","ENSG00000184216",3654,"Interleukin-1 receptor-associated kinase 1","CF-Bronchial"
"CST6","Q15828","ENSG00000175315",1474,"Cystatin-M","CF-Bronchial"
"THEMIS2","Q5TEJ8","ENSG00000130775",9473,"Protein THEMIS2","CF-Bronchial"
"PTAFR","P25105","ENSG00000169403",5724,"Platelet-activating factor receptor","CF-Bronchial"
"LILRA2","Q8N149","ENSG00000274000",11027,"Leukocyte immunoglobulin-like receptor subfamily A member 2","CF-Bronchial"
"GPSM3","Q9Y4H4","ENSG00000233490",63940,"G-protein-signaling modulator 3","CF-Bronchial"
"DOCK2","Q92608","ENSG00000134516",1794,"Dedicator of cytokinesis protein 2","CF-Bronchial"
"SH3BGRL3","Q9H299","ENSG00000142669",83442,"SH3 domain-binding glutamic acid-rich-like protein 3","CF-Bronchial"
"ADAM19","Q9H013","ENSG00000135074",8728,"Disintegrin and metalloproteinase domain-containing protein 19","CF-Bronchial"
"SP110","Q9HB58","ENSG00000135899",3431,"Sp110 nuclear body protein","CF-Bronchial"
"PTPRE","P23469","ENSG00000132334",5791,"Receptor-type tyrosine-protein phosphatase epsilon","CF-Bronchial"
"HBB","P68871","ENSG00000244734",3043,"Hemoglobin subunit beta","CF-Bronchial"
"MYL6","P60660","ENSG00000092841",4637,"Myosin light polypeptide 6","CF-Bronchial"
"JOSD1","Q15040","ENSG00000100221",9929,"Josephin-1","CF-Bronchial"
"KLF6","Q99612","ENSG00000067082",1316,"Krueppel-like factor 6","CF-Bronchial"
"DYSF","O75923","ENSG00000135636",8291,"Dysferlin","CF-Bronchial"
"CREB5","Q02930","ENSG00000146592",9586,"Cyclic AMP-responsive element-binding protein 5","CF-Bronchial"
"IDO1","P14902","ENSG00000131203",3620,"Indoleamine 2,3-dioxygenase 1","CF-Bronchial"
"GIMAP4","Q9NUV9","ENSG00000133574",55303,"GTPase IMAP family member 4","CF-Bronchial"
"AIM2","O14862","ENSG00000163568",9447,"Interferon-inducible protein AIM2","CF-Bronchial"
"CNIH2","Q6PI25","ENSG00000174871",254263,"Protein cornichon homolog 2","CF-Bronchial"
"RAMP1","O60894","ENSG00000132329",10267,"Receptor activity-modifying protein 1","CF-Bronchial"
"GPR65","Q8IYL9","ENSG00000140030",8477,"Psychosine receptor","CF-Bronchial"
"PLIN2","Q99541","ENSG00000147872",123,"Perilipin-2","CF-Bronchial"
"CXCL16","Q9H2A7","ENSG00000161921",58191,"C-X-C motif chemokine 16","CF-Bronchial"
"NDEL1","Q9GZM8","ENSG00000166579",81565,"Nuclear distribution protein nudE-like 1","CF-Bronchial"
"CD300A","Q9UGN4","ENSG00000167851",11314,"CMRF35-like molecule 8","CF-Bronchial"
"LAT2","Q9GZY6","ENSG00000086730",7462,"Linker for activation of T-cells family member 2","CF-Bronchial"
"SELL","P14151","ENSG00000188404",6402,"L-selectin","CF-Bronchial"
"MGAM","O43451","ENSG00000257335",8972,"Maltase-glucoamylase, intestinal","CF-Bronchial"
"MAP4K4","O95819","ENSG00000071054",9448,"Mitogen-activated protein kinase kinase kinase kinase 4","CF-Bronchial"
"TAGAP","Q8N103","ENSG00000164691",117289,"T-cell activation Rho GTPase-activating protein","CF-Bronchial"
"ZYX","Q15942","ENSG00000285443",7791,"Zyxin","CF-Bronchial"
"IFI35","P80217","ENSG00000068079",3430,"Interferon-induced 35 kDa protein","CF-Bronchial"
"KCNJ15","Q99712","ENSG00000157551",3772,"ATP-sensitive inward rectifier potassium channel 15","CF-Bronchial"
"PSTPIP1","O43586","ENSG00000140368",9051,"Proline-serine-threonine phosphatase-interacting protein 1","CF-Bronchial"
"ARPC5","O15511","ENSG00000162704",10092,"Actin-related protein 2/3 complex subunit 5","CF-Bronchial"
"METTL27","Q8N6F8","ENSG00000165171",155368,"Methyltransferase-like protein 27","CF-Bronchial"
"CD14","P08571","ENSG00000170458",929,"Monocyte differentiation antigen CD14","CF-Bronchial"
"STX3","Q13277","ENSG00000166900",6809,"Syntaxin-3","CF-Bronchial"
"TBC1D10C","Q8IV04","ENSG00000175463",374403,"Carabin","CF-Bronchial"
"GAPDH","P04406","ENSG00000111640",2597,"Glyceraldehyde-3-phosphate dehydrogenase","CF-Bronchial"
"SNX10","Q9Y5X0","ENSG00000086300",29887,"Sorting nexin-10","CF-Bronchial"
"DUSP5","Q16690","ENSG00000138166",1847,"Dual specificity protein phosphatase 5","CF-Bronchial"
"ADGRE5","P48960","ENSG00000123146",976,"Adhesion G protein-coupled receptor E5","CF-Bronchial"
"ACSL1","P33121","ENSG00000151726",2180,"Long-chain-fatty-acid--CoA ligase 1","CF-Bronchial"
"TOM1","O60784","ENSG00000100284",10043,"Target of Myb protein 1","CF-Bronchial"
"CSF3","P09919","ENSG00000108342",1440,"Granulocyte colony-stimulating factor","CF-Bronchial"
"NFKBIE","O00221","ENSG00000146232",4794,"NF-kappa-B inhibitor epsilon","CF-Bronchial"
"C15orf39","Q6ZRI6","ENSG00000167173",56905,"Uncharacterized protein C15orf39","CF-Bronchial"
"N4BP1","O75113","ENSG00000102921",9683,"NEDD4-binding protein 1","CF-Bronchial"
"FERMT3","Q86UX7","ENSG00000149781",83706,"Fermitin family homolog 3","CF-Bronchial"
"LMNB1","P20700","ENSG00000113368",4001,"Lamin-B1","CF-Bronchial"
"IER2","Q9BTL4","ENSG00000160888",9592,"Immediate early response gene 2 protein","CF-Bronchial"
"DPYSL3","Q14195","ENSG00000113657",1809,"Dihydropyrimidinase-related protein 3","CF-Bronchial"
"LILRA3","Q8N6C8","ENSG00000273884",11026,"Leukocyte immunoglobulin-like receptor subfamily A member 3","CF-Bronchial"
"MS4A1","P11836","ENSG00000156738",931,"B-lymphocyte antigen CD20","CF-Bronchial"
"SEMA4D","Q92854","ENSG00000187764",10507,"Semaphorin-4D","CF-Bronchial"
"SERF2","P84101","ENSG00000140264",10169,"Small EDRK-rich factor 2","CF-Bronchial"
"FGD3","Q5JSP0","ENSG00000127084",89846,"FYVE, RhoGEF and PH domain-containing protein 3","CF-Bronchial"
"THBD","P07204","ENSG00000178726",7056,"Thrombomodulin","CF-Bronchial"
"CD74","P04233","ENSG00000019582",972,"HLA class II histocompatibility antigen gamma chain","CF-Bronchial"
"PLSCR1","O15162","ENSG00000188313",5359,"Phospholipid scramblase 1","CF-Bronchial"
"QPCT","Q16769","ENSG00000115828",25797,"Glutaminyl-peptide cyclotransferase","CF-Bronchial"
"LAMTOR1","Q6IAA8","ENSG00000149357",55004,"Ragulator complex protein LAMTOR1","CF-Bronchial"
"DENND3","A2RUS2","ENSG00000105339",22898,"DENN domain-containing protein 3","CF-Bronchial"
"ATP6V1E1","P36543","ENSG00000131100",529,"V-type proton ATPase subunit E 1","CF-Bronchial"
"PHF23","Q9BUL5","ENSG00000040633",79142,"PHD finger protein 23","CF-Bronchial"
"TMCC3","Q9ULS5","ENSG00000057704",57458,"Transmembrane and coiled-coil domain protein 3","CF-Bronchial"
"PIK3CD","O00329","ENSG00000171608",5293,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform","CF-Bronchial"
"CEACAM1","P13688","ENSG00000079385",634,"Carcinoembryonic antigen-related cell adhesion molecule 1","CF-Bronchial"
"RILPL2","Q969X0","ENSG00000150977",196383,"RILP-like protein 2","CF-Bronchial"
"ATP6V0D1","P61421","ENSG00000159720",9114,"V-type proton ATPase subunit d 1","CF-Bronchial"
"BHLHE40","O14503","ENSG00000134107",8553,"Class E basic helix-loop-helix protein 40","CF-Bronchial"
"MEF2C","Q06413","ENSG00000081189",4208,"Myocyte-specific enhancer factor 2C","CF-Bronchial"
"SLC43A3","Q8NBI5","ENSG00000134802",29015,"Solute carrier family 43 member 3","CF-Bronchial"
"PTK2B","Q14289","ENSG00000120899",2185,"Protein-tyrosine kinase 2-beta","CF-Bronchial"
"STAT5B","P51692","ENSG00000173757",6777,"Signal transducer and activator of transcription 5B","CF-Bronchial"
"RAB24","Q969Q5","ENSG00000169228",53917,"Ras-related protein Rab-24","CF-Bronchial"
"GDF15","Q99988","ENSG00000130513",9518,"Growth/differentiation factor 15","CF-Bronchial"
"ABRACL","Q9P1F3","ENSG00000146386",58527,"Costars family protein ABRACL","CF-Bronchial"
"H1-2","P16403","ENSG00000187837",3006,"Histone H1.2","CF-Bronchial"
"FCRLA","Q7L513","ENSG00000132185",84824,"Fc receptor-like A","CF-Bronchial"
"CCDC88B","A6NC98","ENSG00000168071",283234,"Coiled-coil domain-containing protein 88B","CF-Bronchial"
"FASN","P49327","ENSG00000169710",2194,"Fatty acid synthase","CF-Bronchial"
"MOB3A","Q96BX8","ENSG00000172081",126308,"MOB kinase activator 3A","CF-Bronchial"
"ANP32A","P39687","ENSG00000140350",8125,"Acidic leucine-rich nuclear phosphoprotein 32 family member A","CF-Bronchial"
"PGLYRP1","O75594","ENSG00000008438",8993,"Peptidoglycan recognition protein 1","CF-Bronchial"
"NSMAF","Q92636","ENSG00000035681",8439,"Protein FAN","CF-Bronchial"
"RUBCNL","Q9H714","ENSG00000102445",80183,"Protein associated with UVRAG as autophagy enhancer","CF-Bronchial"
"CD19","P15391","ENSG00000177455",930,"B-lymphocyte antigen CD19","CF-Bronchial"
"PDLIM7","Q9NR12","ENSG00000196923",9260,"PDZ and LIM domain protein 7","CF-Bronchial"
"ELF1","P32519","ENSG00000120690",1997,"ETS-related transcription factor Elf-1","CF-Bronchial"
"PSMB8","P28062","ENSG00000230669",5696,"Proteasome subunit beta type-8","CF-Bronchial"
"TPD52L2","O43399","ENSG00000101150",7165,"Tumor protein D54","CF-Bronchial"
"IFI6","P09912","ENSG00000126709",2537,"Interferon alpha-inducible protein 6","CF-Bronchial"
"EIF6","P56537","ENSG00000242372",3692,"Eukaryotic translation initiation factor 6","CF-Bronchial"
"H2AC4","P04908","ENSG00000278463",8335,"Histone H2A type 1-B/E","CF-Bronchial"
"PPP1R15A","O75807","ENSG00000087074",23645,"Protein phosphatase 1 regulatory subunit 15A","CF-Bronchial"
"PRKCB","P05771","ENSG00000166501",5579,"Protein kinase C beta type","CF-Bronchial"
"CTSD","P07339","ENSG00000117984",1509,"Cathepsin D","CF-Bronchial"
"EGR2","P11161","ENSG00000122877",1959,"E3 SUMO-protein ligase EGR2","CF-Bronchial"
"TRIR","Q9BQ61","ENSG00000123144",79002,"Telomerase RNA component interacting RNase","CF-Bronchial"
"PPP1R18","Q6NYC8","ENSG00000230341",170954,"Phostensin","CF-Bronchial"
"RAB7A","P51149","ENSG00000075785",7879,"Ras-related protein Rab-7a","CF-Bronchial"
"TMA7","Q9Y2S6","ENSG00000232112",51372,"Translation machinery-associated protein 7","CF-Bronchial"
"AMDHD2","Q9Y303","ENSG00000162066",51005,"N-acetylglucosamine-6-phosphate deacetylase","CF-Bronchial"
"EGR1","P18146","ENSG00000120738",1958,"Early growth response protein 1","CF-Bronchial"
"WIPF1","O43516","ENSG00000115935",7456,"WAS/WASL-interacting protein family member 1","CF-Bronchial"
"TIMP1","P01033","ENSG00000102265",7076,"Metalloproteinase inhibitor 1","CF-Bronchial"
"CD79A","P11912","ENSG00000105369",973,"B-cell antigen receptor complex-associated protein alpha chain","CF-Bronchial"
"IFI16","Q16666","ENSG00000163565",3428,"Gamma-interferon-inducible protein 16","CF-Bronchial"
"PTPRC","P08575","ENSG00000262418",5788,"Receptor-type tyrosine-protein phosphatase C","CF-Bronchial"
"IDH2","P48735","ENSG00000182054",3418,"Isocitrate dehydrogenase [NADP], mitochondrial","CF-Bronchial"
"GABARAP","O95166","ENSG00000170296",11337,"Gamma-aminobutyric acid receptor-associated protein","CF-Bronchial"
"TUBA4A","P68366","ENSG00000127824",7277,"Tubulin alpha-4A chain","CF-Bronchial"
"MBOAT7","Q96N66","ENSG00000277025",79143,"Lysophospholipid acyltransferase 7","CF-Bronchial"
"NAGK","Q9UJ70","ENSG00000124357",55577,"N-acetyl-D-glucosamine kinase","CF-Bronchial"
"MPEG1","Q2M385","ENSG00000197629",219972,"Macrophage-expressed gene 1 protein","CF-Bronchial"
"ABTB1","Q969K4","ENSG00000114626",80325,"Ankyrin repeat and BTB/POZ domain-containing protein 1","CF-Bronchial"
"GMIP","Q9P107","ENSG00000089639",51291,"GEM-interacting protein","CF-Bronchial"
"UBE2R2","Q712K3","ENSG00000107341",54926,"Ubiquitin-conjugating enzyme E2 R2","CF-Bronchial"
"IFIT1","P09914","ENSG00000185745",3434,"Interferon-induced protein with tetratricopeptide repeats 1","CF-Bronchial"
"PLK3","Q9H4B4","ENSG00000173846",1263,"Serine/threonine-protein kinase PLK3","CF-Bronchial"
"RPL22L1","Q6P5R6","ENSG00000163584",200916,"60S ribosomal protein L22-like 1","CF-Bronchial"
"SERTAD1","Q9UHV2","ENSG00000197019",29950,"SERTA domain-containing protein 1","CF-Bronchial"
"PHLDA2","Q53GA4","ENSG00000274538",7262,"Pleckstrin homology-like domain family A member 2","CF-Bronchial"
"PAK1","Q13153","ENSG00000149269",5058,"Serine/threonine-protein kinase PAK 1","CF-Bronchial"
"CAP1","Q01518","ENSG00000131236",10487,"Adenylyl cyclase-associated protein 1","CF-Bronchial"
"CPA3","P15088","ENSG00000163751",1359,"Mast cell carboxypeptidase A","CF-Bronchial"
"STX4","Q12846","ENSG00000103496",6810,"Syntaxin-4","CF-Bronchial"
"TNFAIP2","Q03169","ENSG00000185215",7127,"Tumor necrosis factor alpha-induced protein 2","CF-Bronchial"
"H2BC12","O60814","ENSG00000197903",85236,"Histone H2B type 1-K","CF-Bronchial"
"PFN1","P07737","ENSG00000108518",5216,"Profilin-1","CF-Bronchial"
"FDCSP","Q8NFU4","ENSG00000181617",260436,"Follicular dendritic cell secreted peptide","CF-Bronchial"
"CYTH2","Q99418","ENSG00000105443",9266,"Cytohesin-2","CF-Bronchial"
"ZNF438","Q7Z4V0","ENSG00000183621",220929,"Zinc finger protein 438","CF-Bronchial"
"PTPRCAP","Q14761","ENSG00000213402",5790,"Protein tyrosine phosphatase receptor type C-associated protein","CF-Bronchial"
"KPNA2","P52292","ENSG00000182481",3838,"Importin subunit alpha-1","CF-Bronchial"
"FPR2","P25090","ENSG00000171049",2358,"N-formyl peptide receptor 2","CF-Bronchial"
"STXBP2","Q15833","ENSG00000076944",6813,"Syntaxin-binding protein 2","CF-Bronchial"
"RTF2","Q9BY42","ENSG00000022277",51507,"Replication termination factor 2","CF-Bronchial"
"CD27","P26842","ENSG00000139193",939,"CD27 antigen","CF-Bronchial"
"E2F3","O00716","ENSG00000112242",1871,"Transcription factor E2F3","CF-Bronchial"
"FGL2","Q14314","ENSG00000127951",10875,"Fibroleukin","CF-Bronchial"
"TANK","Q92844","ENSG00000136560",10010,"TRAF family member-associated NF-kappa-B activator","CF-Bronchial"
"SCGB1A1","P11684","ENSG00000149021",7356,"Uteroglobin","CF-Bronchial"
"GSTA2","P09210","ENSG00000244067",2939,"Glutathione S-transferase A2","CF-Bronchial"
"SCGB3A1","Q96QR1","ENSG00000161055",92304,"Secretoglobin family 3A member 1","CF-Bronchial"
"NTS","P30990","ENSG00000133636",4922,"Neurotensin/neuromedin N","CF-Bronchial"
"CLCA2","Q9UQC9","ENSG00000137975",9635,"Calcium-activated chloride channel regulator 2","CF-Bronchial"
"AAK1","Q2M2I8","ENSG00000115977",22848,"AP2-associated protein kinase 1","CF-Bronchial"
"ZNF14","P17017","ENSG00000105708",7561,"Zinc finger protein 14","CF-Bronchial"
NA,NA,NA,NA,NA,"CF-Bronchial"
"TUBGCP4","Q9UGJ1","ENSG00000137822",27229,"Gamma-tubulin complex component 4","CF-Bronchial"
"DMC1","Q14565","ENSG00000100206",11144,"Meiotic recombination protein DMC1/LIM15 homolog","CF-Bronchial"
"ATP6V1B1","P15313","ENSG00000116039",525,"V-type proton ATPase subunit B, kidney isoform","CF-Bronchial"
"DBF4","Q9UBU7","ENSG00000006634",10926,"Protein DBF4 homolog A","CF-Bronchial"
"TADA3","O75528","ENSG00000171148",10474,"Transcriptional adapter 3","CF-Bronchial"
"IL18","Q14116","ENSG00000150782",3606,"Interleukin-18","CF-Bronchial"
NA,NA,NA,NA,NA,"CF-Bronchial"
"CLDN8","P56748","ENSG00000156284",9073,"Claudin-8","CF-Bronchial"
"GSTA5","Q7RTV2","ENSG00000182793",221357,"Glutathione S-transferase A5","CF-Bronchial"
"SWSAP1","Q6NVH7","ENSG00000173928",126074,"ATPase SWSAP1","CF-Bronchial"
"SFTPB","P07988","ENSG00000168878",6439,"Pulmonary surfactant-associated protein B","CF-Bronchial"
"GOLGA8A","A7E2F4","ENSG00000175265",23015,"Golgin subfamily A member 8A","CF-Bronchial"
"ZNF667","Q5HYK9","ENSG00000198046",63934,"Zinc finger protein 667","CF-Bronchial"
